Index,ItemName,WeaponType,Stand,Walk,SwingAttack,SwingFinalAttack,StabAttack,StabFinalAttack,ShootAttack,ShootFinalAttack,desc
twohandedweapon-1229,템페스트 애쉬로드,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-845,얼티밋 애쉬로드,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-548,파프니르 윈드체이서,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-797,스칼렛 배틀보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-744,10주년 블랙 롱보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-633,10주년 화이트 롱보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-813,마이스터 배틀보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-1369,레볼루션 보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-526,신속의 날개,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-681,레드 보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-982,라이트시커,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-971,11주년 세인트 롱보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-665,자쿰의 포이즈닉 보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-1213,쟈이힌 보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-1131,우트가르드 보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-923,앱솔랩스 슈팅보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-1447,메이플 트레져 롱보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,메이플 12주년 기념 장비이다.
twohandedweapon-604,아케인셰이드 보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-841,봉인된 제네시스 보우,none,stand1,walk1,"swingT1,swingT3",,,,shoot1,shootF,
twohandedweapon-749,산양 석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-999,석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1352,전투 석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-766,발란쉐,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1292,이글크로,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1156,헤클러,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-956,실버 크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1308,로우어,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-955,골든 크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1468,그로스야거,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-770,마린 샬리트,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-802,파이어 샬리트,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-513,골든 샬리트,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1170,다크 샬리트,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-924,메이플 크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-582,화이트 네쉐르,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-835,골든 네쉐르,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1226,다크 네쉐르,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-616,카사 크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1150,메이플 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1272,옐로우 크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1355,드래곤 샤인크로스,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-590,메이플 니샤다,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-605,타임리스 블랙뷰티,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-993,인페르나,none,stand1,walk2,swingT1,,stabT1,,shoot2,,\n 전용 주문서와 주문의 흔적 사용 가능
twohandedweapon-970,메이플 파이롭 크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-842,레볼루션 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1243,팍스 반 레온 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1048,팔콘윙 헤비크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-764,이포스 블러디 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-460,날렵한 레이븐 석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1061,광포한 레이븐 석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-718,분노한 레이븐 석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-864,메이플 베릴 발리스타,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1251,메이플 래티넘 발리스타,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-995,유니언 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1301,네크로 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1470,메이플 이올렛 록,none,stand1,walk2,swingT1,,stabT1,,shoot2,,#c잠재능력을 재설정하면 현재 장비 레벨보다 더높은 수치를 가진 잠재능력이 부여될 수 있는 장비입니다.#
twohandedweapon-868,신묘사수지석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-579,레지스탕스 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1402,템페스트 록,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1130,얼티밋 록,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-644,파프니르 윈드윙슈터,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-831,스칼렛 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1030,10주년 블랙 크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-701,10주년 화이트 크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1042,마이스터 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1435,레볼루션 다크크로우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-518,레드 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-739,11주년 세인트 석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1249,자쿰의 포이즈닉 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1144,쟈이힌 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-808,우트가르드 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-708,앱솔랩스 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1248,메이플 트레져 석궁,none,stand1,walk2,swingT1,,stabT1,,shoot2,,메이플 12주년 기념 장비이다.
twohandedweapon-948,아케인셰이드 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1063,봉인된 제네시스 크로스보우,none,stand1,walk2,swingT1,,stabT1,,shoot2,,
twohandedweapon-1629,이덴산 목제 작살총,none,stand2,walk2,swingT1,,stabT1,,shoot2,shootF,
twohandedweapon-1624,이덴산 철제 작살총,none,stand2,walk2,swingT1,,stabT1,,shoot2,shootF,
twohandedweapon-1625,이덴산 황금 작살총,none,stand2,walk2,swingT1,,stabT1,,shoot2,shootF,
twohandedweapon-273,가니어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-340,스틸 티탄즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-369,미스릴 티탄즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-355,골드 티탄즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-167,브론즈 이고르,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-61,스틸 이고르,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-389,아다만티움 이고르,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-343,메바,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-27,스틸 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-320,미스릴 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-277,아다만티움 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-996,브론즈 가디언,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1015,실버 가디언,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1311,다크 가디언,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1036,스틸 보닌,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1458,블러드 보닌,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1267,아다만티움 보닌,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1162,다크 보닌,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1373,스틸 슬레인,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-713,블러드 슬레인,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-732,사파이어 슬레인,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-564,다크 슬레인,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-239,브론즈 기간틱,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-22,블러드 기간틱,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-278,사파이어 기간틱,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-246,다크 기간틱,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-38,황갑충,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-224,녹갑충,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-136,청갑충,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-330,흑갑충,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-123,메이플 스론즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-184,코브라스티어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-39,메이플 칸데오,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-365,캐스터스,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-211,드래곤 그린 슬레브,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-449,드래곤 퍼플 슬레브,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-163,레드 크리븐,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-333,메이플 스칸다,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-36,타임리스 람피온,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-265,클립토,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,\n 전용 주문서와 주문의 흔적 사용 가능
twohandedweapon-41,베인바이터,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-137,메이플 파이롭 스칸다,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-50,녹스 반 레온 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-418,레이븐혼 메탈피스트,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-298,핼파스 블러디미스트,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-794,날렵한 비틀,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1473,광포한 비틀,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-1196,분노한 비틀,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-64,메이플 베릴 체이서,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-360,메이플 래티넘 체이서,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-308,네크로 블러디미스트,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-191,메이플 이올렛 블랙 저스티스,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,#c잠재능력을 재설정하면 현재 장비 레벨보다 더높은 수치를 가진 잠재능력이 부여될 수 있는 장비입니다.#
twohandedweapon-138,템페스트 저스티스,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-353,얼티밋 블랙 이벤트,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-172,파프니르 리스크홀더,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-381,스칼렛 다크슬레인,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-413,10주년 블랙 스티어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-129,10주년 화이트 스티어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-243,마이스터 다크슬레인,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-194,레볼루션 스티어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-487,승리의 날개,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-141,레드 스티어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-11,11주년 세인트 스티어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-70,자쿰의 포이즈닉 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-146,쟈이힌 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-109,우트가르드 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-407,앱솔랩스 리벤지가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-230,메이플 트레져 스티어,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,메이플 12주년 기념 장비이다.
twohandedweapon-218,아케인셰이드 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-293,봉인된 제네시스 가즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,,,
twohandedweapon-282,스틸 너클,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-272,레더 암즈,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-155,더블테일 너클,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-62,노만 그립,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-284,프라임 핸즈,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-237,실버 메이든,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-401,네오자드,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-199,데빌클로,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-423,세라핌즈,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-68,베이아 크래쉬,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-185,스틸르노,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-250,백혈귀,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-107,킹 센트,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-158,용아주조,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-52,메이플 너클,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-56,메이플 스톰 핑거,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-238,메이플 골든 크로,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-193,타임리스 에퀴녹스,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-8,크루시오,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,\n 전용 주문서와 주문의 흔적 사용 가능
twohandedweapon-30,뽀삐발 너클,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-196,메이플 파이롭 너클,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-409,코라 반 레온 클로,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-161,샤크투스 와일드탈론,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
twohandedweapon-341,베파르 블러디 핸즈,none,stand1,walk1,"swingO1,swingO2,swingO3,swingT1,swingT2,swingT3,swingP1,swingP2","swingOF,swingPF","stabO1,stabO2,stabT1,stabT2","stabOF,stabTF","shoot1,shoot2",shootF,
